example_id,task_type,answer_type,prompt,prompt_chars,prompt_words,question_start,num_numbers,has_math_symbols,has_code_like_text,question_mark_count,capitalized_word_count,contains_parenthesis,contains_quote,has_comparison_word,has_negation_word,has_quantity_word,cheap_answer_chars,cheap_answer_words,cheap_parsed_answer,cheap_contains_uncertainty,cheap_self_confidence,cheap_sample_agreement,mistral_nemo_correct,mistral_nemo_cost,qwen_235b_correct,qwen_235b_cost,gemini_flash_correct,gemini_flash_cost,llama_70b_correct,llama_70b_cost,deepseek_v3_correct,deepseek_v3_cost
mmlu_humanities_00141_high_school_world_history,humanities,choice,"This question refers to the following information.
Woman, wake up; the bell of reason is being heard throughout the whole universe; discover your rights. Enslaved man has multiplied his strength, [but] having become free, he has become unjust to his companion. Oh, women, women! When will you cease to be blind? What advantage have you received from the Revolution? A more pronounced scorn, a more marked disdain. If our leaders persist, courageously oppose the force of reason to their empty pretentions of superiority. Regardless of what barriers confront you, it is in your power to free yourselves!
Olympe de Gouges, ""Declaration of the Rights of Woman and the Female Citizen,"" 1791
The independence? Nothing of what I hoped for was achieved. I had expected that my children would be able to have an education, but they did not get it. We were poor peasants then, we are poor peasants now. Nothing has changed. Everything is the same. The only thing is that we are free, the war is over, we work without fear—but apart from that, nothing has changed.
Halima Ghomri, interviewed in the 1970s, after Algeria's war of independence
Publication of the first passage was followed by which of the political outcomes described below?
A. French women, like Jews, Protestants, and freed blacks, attained political equality after only a short delay.
B. French women quickly gained the right to vote, but not to hold political office.
C. French women found their status even lower than it had been before the French Revolution.
D. French women remained without full political rights until well into the following century.",1613,269,this,2,0,0,4,34,0,1,1,1,1,633,101,other,0,0.95,1.0,1,1.254e-05,1,0.00015492,1,0.0003455,1,0.00010532,1,0.00013332
mmlu_humanities_00145_world_religions,humanities,choice,"Which monk developed Pure Land Buddhism as we know it today?
A. Genshin
B. Dogen
C. Honen
D. Shinran",100,19,which,0,0,0,1,8,0,0,0,0,0,765,136,other,0,-1.0,1.0,0,1.004e-05,1,1.4803e-05,1,0.0002523,1,5.216e-05,1,7.712e-05
mmlu_humanities_00108_world_religions,humanities,choice," Which Hindu festival involves decorating the house with lights, setting off firecrackers and wearing new clothes?
A. Deepavali
B. Holi
C. Diwali
D. Navaratri",158,24,which,0,0,0,1,6,0,0,0,0,0,707,117,other,0,1.0,1.0,1,9.36e-06,0,5.219e-05,0,0.0001416,0,4.57e-05,0,6.583e-05
mmlu_humanities_00124_world_religions,humanities,choice," In Buddhism, what are ordained women known as?
A. Bhikshus
B. Bhikshunis
C. The Sangha
D. Arhats",97,17,in,0,0,0,1,7,0,0,0,0,0,352,55,other,0,1.0,1.0,1,6.06e-06,1,7.038e-05,1,0.000151,1,3.902e-05,1,7.014e-05
gsm8k_00023,math,number,"Sasha added 48 cards into a box. Her sister, Karen, then took out 1/6 of the cards Sasha added. If there are now 83 cards in the box, how many cards were originally in the box?",176,37,sasha,4,1,0,1,5,0,0,0,0,1,395,81,other,0,1.0,1.0,1,7.78e-06,1,1.91e-05,1,0.0002525,1,4.577e-05,1,0.00010852
strategyqa_71cb683bdb77f668dce0,commonsense,yesno,Could you drive from New England to a Sainsbury's? Answer yes or no.,68,14,could,0,0,0,1,5,0,1,0,1,0,250,44,no,0,1.0,1.0,1,1.389e-05,1,3.365e-05,1,0.0001007,0,5.318e-05,1,6.132e-05
strategyqa_02f5f11bf98632578d50,commonsense,yesno,Can the Great Depression be treated with Prozac? Answer yes or no.,66,12,can,0,0,0,1,5,0,0,0,1,0,479,66,no,0,1.0,1.0,1,5.74e-06,1,3.86e-05,1,0.0001326,1,5.483e-05,1,4.837e-05
gsm8k_00079,math,number,There are 180 school days in the academic year. Aliyah packs a lunch half the time. Becky packs her lunch half as much as Aliyah. How many days a year does Becky pack her lunch?,177,35,there,1,0,0,1,6,0,0,0,0,1,211,43,other,0,1.0,1.0,1,5.38e-06,1,4.045e-05,1,0.0001707,1,3.408e-05,1,4.709e-05
sciq_00044,science,choice,"What powerful microscopes use a beam of subatomic particles instead of a beam of light?
A. electron microscopes
B. nuclear microscopes
C. scientific microscopes
D. complex microscopes",183,27,what,0,0,0,1,1,0,0,0,0,0,462,70,other,0,1.0,1.0,1,6.9e-06,1,5.502e-05,1,0.0001903,1,4.46e-05,1,5.225e-05
sciq_00090,science,choice,"Where does much of the blood that enters the atria flow?
A. muscles
B. lungs
C. arteries
D. ventricles",102,19,where,0,0,0,1,1,0,0,0,0,0,377,66,other,0,1.0,1.0,1,5.84e-06,1,4.17105e-05,1,0.0001567,1,3.106e-05,1,4.187e-05
mmlu_humanities_00056_world_religions,humanities,choice," What does ""Svetambara"" mean?
A. ""Sky-clad""
B. ""Naked""
C. ""White-clad""
D. ""Clothed""",83,14,what,0,1,0,1,6,0,1,0,0,0,217,32,other,0,1.0,1.0,1,4.26e-06,1,6.6e-05,1,0.0001497,1,4.4165e-05,1,8.567e-05
sciq_00131,science,choice,"What basic units are neither created nor destroyed during a chemical change, but are instead rearranged?
A. Electrons
B. atoms
C. molecules
D. particles",152,24,what,0,0,0,1,2,0,0,0,0,0,412,66,other,0,1.0,1.0,0,5.03e-06,1,1.0616e-05,1,0.0001679,1,3.49e-05,1,6.12e-05
strategyqa_9a1bf03a1359fa94eb7c,commonsense,yesno,Is a krabby patty similar to a cheeseburger? Answer yes or no.,62,12,is,0,0,0,1,2,0,0,0,1,0,397,68,yes,0,0.95,1.0,1,6.28e-06,1,6.74e-05,1,0.0001229,1,0.00012096,1,6.275e-05
sciq_00060,science,choice,"To figure out the height of a wave you measure the distance between the crest and what?
A. crater
B. core
C. trough
D. drift",124,25,to,0,0,0,1,1,0,0,0,0,0,243,45,other,0,1.0,1.0,1,4.12e-06,1,3.876e-05,1,0.0001079,1,2.432e-05,1,4.316e-05
mmlu_humanities_00092_high_school_world_history,humanities,choice,"This question refers to the following information.
Source 1:
""Moreover, Sir, in our Kingdoms there is another great inconvenience which is of little service to God, and this is that many of our people, keenly desirous as they are of the wares and things of your Kingdoms, which are brought here by your people, and in order to satisfy their voracious appetite, seize many of our people, freed and exempt men, and very often it happens that they kidnap even noblemen and our relatives, and take them to be sold to the white men who are in our kingdoms.""
Letter from King Afonso I of Kongo to King John III of Portugal, 1526
Source 2:
""This expedition has cost us much: it would be unreasonable to send it home with empty hands. Although our [principal] wish is to serve God and the pleasure of the king of Kongo, none the less you will make him understand—as though speaking in our name—what he should do to fill the ships, whether with slaves, or copper, or ivory.""
Instructions from King Manuel of Portugal to his envoy in Kongo, 1512
The tone of the first letter best reflects which of the following developments in early modern Africa?
A. A growing dependence on trade with Europe for manufactured goods
B. Vigorous resistance to European expeditions of conquest
C. The establishment of Portuguese trading posts along the coastline
D. The consolidation of states along the Atlantic coast of Africa",1400,246,this,4,0,0,1,34,0,1,1,0,1,867,144,other,0,0.95,1.0,1,1.328e-05,1,3.3299e-05,1,0.0003017,1,8.618e-05,1,0.00017336
mmlu_humanities_00136_world_religions,humanities,choice,"What is the mi'raj?
A. Muhammad's miraculous ascent to heaven
B. Muhammad's migration to Mecca
C. Muhammad's first community in Mecca
D. Muhammad's revelations of the Qur'an",173,33,what,0,0,0,1,8,0,1,0,0,0,505,90,other,0,0.95,1.0,1,2.761e-05,1,5.06e-05,1,9.96e-05,1,4.662e-05,1,4.6688e-05
gsm8k_00130,math,number,Delaney has to catch a bus that leaves at 8:00. a.m to school every day. He always takes 30 minutes to reach the pick-up point from his home. One day he woke up late and left his home at 7:50. How much time did he miss the bus by when he reached the pick-up point?,264,60,delaney,5,1,0,1,4,0,0,0,0,1,328,67,other,0,1.0,1.0,1,7.14e-06,1,1.5975e-05,1,0.0002781,1,4.9275e-05,1,8.5112e-05
strategyqa_5416d6ace8e5bef7e467,commonsense,yesno,Could a nymph tick pass through a standard hole punch? Answer yes or no.,72,14,could,0,0,0,1,2,0,0,0,1,0,435,77,yes,0,1.0,1.0,1,6.06e-06,1,4.62e-05,1,0.0001354,1,2.598e-05,1,5.2e-05
strategyqa_ad97256b5f0ab80b948a,commonsense,yesno,Are parodies of the President of the United States illegal? Answer yes or no.,77,14,are,0,0,0,1,5,0,0,0,1,0,303,45,no,0,1.0,1.0,1,3.72e-06,1,3.472e-05,1,0.0001257,1,3.421e-05,1,5.989e-05
gsm8k_00054,math,number,"In India, it cost $1 to purify a gallon of fresh water. Each person needs 1/2 a gallon of fresh water a day. In a family of 6, how much will it cost for fresh water for the day?",177,40,in,4,1,0,1,4,0,0,0,0,1,409,80,other,0,1.0,1.0,1,7.38e-06,1,1.55e-05,1,9.47e-05,1,4.352e-05,1,8.911e-05
sciq_00062,science,choice,"The three classes of elements are metals, nonmetals, and what?
A. ionic compounds
B. metalloids
C. molecules
D. atoms",117,19,the,0,0,0,1,1,0,0,0,0,0,839,151,no,0,0.9,1.0,0,1.002e-05,1,1.31e-05,1,0.0001198,1,4.426e-05,1,6.408e-05
strategyqa_c5d50d6e2d1747880aed,commonsense,yesno,Do people put creatures from the Black Sea on their pizza? Answer yes or no.,76,15,do,0,0,0,1,4,0,0,0,1,0,314,52,yes,0,0.95,1.0,1,5.1e-06,1,9.07e-06,1,8.57e-05,1,2.109e-05,1,4.963e-05
strategyqa_23bde1810c6afe6f916c,commonsense,yesno,Did anyone in the 1912 election take a majority of the popular vote? Answer yes or no.,86,17,did,1,0,0,1,2,0,0,0,1,0,483,75,no,0,1.0,1.0,1,5.46e-06,1,1.54e-05,1,0.0001825,1,0.0001632,1,6.225e-05
strategyqa_ab70365febc75dcda77d,commonsense,yesno,Is radioactive waste a plot device for many shows? Answer yes or no.,68,13,is,0,0,0,1,2,0,0,0,1,1,347,56,yes,0,0.95,1.0,1,4.31e-06,1,4.452e-05,1,0.0001001,1,2.396e-05,1,4.0888e-05
strategyqa_d8ba1dd2575be52d80be,commonsense,yesno,Are peaches best eaten when firm? Answer yes or no.,51,10,are,0,0,0,1,2,0,0,0,1,0,329,58,no,0,0.95,1.0,1,5.1e-06,1,2.914e-05,1,0.0001042,1,2.312e-05,1,3.26e-05
sciq_00077,science,choice,"One of the five fundamental conservation laws in the universe refers to conservation of what, which is the product of mass and velocity?
A. energy
B. light
C. momentum
D. fluid",176,31,one,0,0,0,1,1,0,0,0,0,0,550,96,other,0,1.0,1.0,0,7.38e-06,1,2.649e-05,1,0.000105,1,2.79e-05,1,4.55e-05
mmlu_humanities_00113_high_school_world_history,humanities,choice,"This question refers to the following information.
""To slacken the tempo would mean falling behind. And those who fall behind get beaten. But we do not want to be beaten. No, we refuse to be beaten! One feature of the history of old Russia was the continual beatings she suffered because of her backwardness. She was beaten by the Mongol khans. She was beaten by the Turkish beys. She was beaten by the Swedish feudal lords. She was beaten by the Polish and Lithuanian gentry. She was beaten by the British and French capitalists. She was beaten by the Japanese barons. All beat her––because of her backwardness, because of her military backwardness, cultural backwardness, political backwardness, industrial backwardness, agricultural backwardness. They beat her because it was profitable and could be done with impunity. You remember the words of the pre-revolutionary poet: ""You are poor and abundant, mighty and impotent, Mother Russia."" Those gentlemen were quite familiar with the verses of the old poet. They beat her, saying: ""You are abundant,"" so one can enrich oneself at your expense. They beat her, saying: ""You are poor and impotent,"" so you can be beaten and plundered with impunity. Such is the law of the exploiters––to beat the backward and the weak. It is the jungle law of capitalism. You are backward, you are weak––therefore you are wrong; hence you can be beaten and enslaved. You are mighty––therefore you are right; hence we must be wary of you.
That is why we must no longer lag behind.""
Joseph Stalin, speech delivered at the first All-Union Conference of Leading Personnel of Socialist Industry, February 4, 1931
The speech as a whole is best understood in the context of which of the following historical developments?
A. Stalin's drive to motivate Soviet industry for the Winter War with Finland
B. Stalin's push to make the Soviet Union a nuclear nation
C. Stalin's implementation of five-year plans for the Soviet economy
D. Stalin's purges of dissidents and other political prisoners",2016,344,this,2,1,0,1,59,0,1,1,1,1,684,112,other,0,0.95,1.0,1,1.572e-05,1,0.00014174,1,0.0003441,1,0.00043381,1,0.00019025
strategyqa_b528be028d2232b34887,commonsense,yesno,Would a lullaby be enough to wake Hellen Keller up? Answer yes or no.,69,14,would,0,0,0,1,4,0,0,0,1,1,357,60,no,0,0.95,1.0,1,5.28e-06,1,5.488e-05,1,0.0001032,1,2.116e-05,1,3.4496e-05
mmlu_humanities_00031_high_school_world_history,humanities,choice,"This question refers to the following information.
""We are not Europeans; we are not Indians; we are but a mixed species of aborigines and Spaniards. Americans by birth and Europeans by law, we find ourselves engaged in a dual conflict: we are disputing with the natives for titles of ownership, and at the same time we are struggling to maintain ourselves in the country that gave us birth against the opposition of the invaders. Thus our position is most extraordinary and complicated. But there is more. As our role has always been strictly passive and political existence nil, we find that our quest for liberty is now even more difficult of accomplishment; for we, having been placed in a state lower than slavery, had been robbed not only of our freedom but also of the right to exercise an active domestic tyranny…We have been ruled more by deceit than by force, and we have been degraded more by vice than by superstition. Slavery is the daughter of darkness: an ignorant people is a blind instrument of its own destruction. Ambition and intrigue abuses the credulity and experience of men lacking all political, economic, and civic knowledge; they adopt pure illusion as reality; they take license for liberty, treachery for patriotism, and vengeance for justice. If a people, perverted by their training, succeed in achieving their liberty, they will soon lose it, for it would be of no avail to endeavor to explain to them that happiness consists in the practice of virtue; that the rule of law is more powerful than the rule of tyrants, because, as the laws are more inflexible, every one should submit to their beneficent austerity; that proper morals, and not force, are the bases of law; and that to practice justice is to practice liberty.""
Simón de Bolívar, Message to the Congress of Angostura, 1819
The author of this text expresses a belief in which of the following as requirements for a properly functioning legal system?
A. Truth and religion
B. Freedom and democracy
C. Intelligence and order
D. Morality and justice",2040,348,this,1,0,0,1,22,0,1,1,1,1,702,113,other,0,0.95,1.0,1,1.624e-05,1,5.56e-05,1,0.0002659,1,9.281e-05,1,0.00018398
sciq_00097,science,choice,"Bivalvia and gastropoda are classes of what phylum?
A. fishes
B. diatoms
C. Insects
D. mollusks",95,16,bivalvia,0,0,0,1,2,0,0,0,0,0,469,74,other,0,1.0,1.0,1,7.34e-06,1,4.2757e-05,1,0.000122,1,4.376e-05,1,4.709e-05
strategyqa_05fe6e26626c69b65ac1,commonsense,yesno,Do mollymawks live where albatrosses cannot? Answer yes or no.,62,10,do,0,0,0,1,2,0,0,0,1,0,321,48,yes,0,0.9,1.0,0,5.3e-06,1,1.63e-05,1,9.82e-05,0,4.159e-05,1,3.7136e-05
mmlu_humanities_00023_high_school_world_history,humanities,choice,"This question refers to the following information.
Whether the question be to continue or to discontinue the practice of sati, the decision is equally surrounded by an awful responsibility. To consent to the consignment year after year of hundreds of innocent victims to a cruel and untimely end, when the power exists of preventing it, is a predicament which no conscience can contemplate without horror. But, on the other hand, to put to hazard by a contrary course the very safety of the British Empire in India is an alternative which itself may be considered a still greater evil. When we had powerful neighbours and greater reason to doubt our own security, expediency might recommend a more cautious proceeding, but now that we are supreme my opinion is decidedly in favour of an open and general prohibition.
William Bentinck, Govenor-General of India, ""On the Suppression of Sati,"" 1829
I have made it my study to examine the nature and character of the Indians [who trade with us], and however repugnant it may be to our feelings, I am convinced they must be ruled with a rod of iron, to bring and keep them in a proper state of subordination, and the most certain way to effect this is by letting them feel their dependence on [the foodstuffs and manufactured goods we sell them].
George Simpson, Head of Northern Department, Hudson's Bay Company, 1826
The passages above are best understood in the context of which of the following practices?
A. Legalization of slavery in overseas colonies
B. Exercise of colonial administrative power over native peoples
C. Western missionary efforts in colonized territories
D. Mobilization of military resources from colonial possessions",1686,281,this,2,1,0,1,30,0,1,1,1,0,1000,152,other,0,-1.0,1.0,0,1.638e-05,1,0.0001176,1,0.0002816,1,7.891e-05,1,0.000117216
